code_naf,code_rome,name,desc
,A1433,Maraîcher / Maraîchère,Cultivateur / Cultivatrice d'endives (code OGR:13875) libelle:Cultivateur / Cultivatrice d'endives
,A1433,Maraîcher / Maraîchère,Directeur / Directrice des cultures (code OGR:14364) libelle:Directeur / Directrice des cultures
,A1433,Maraîcher / Maraîchère,Endivier / Endivière (code OGR:14824) libelle:Endivier / Endivière
,A1433,Maraîcher / Maraîchère,Ouvrier / Ouvrière agricole en maraîchage-horticulture (code OGR:17388) libelle:Ouvrier / Ouvrière agricole en maraîchage-horticulture
,A1433,Maraîcher / Maraîchère,Ouvrier / Ouvrière de culture maraîchère (code OGR:17427) libelle:Ouvrier / Ouvrière de culture maraîchère
,A1433,Maraîcher / Maraîchère,Ouvrier / Ouvrière en production maraîchère biologique (code OGR:17495) libelle:Ouvrier / Ouvrière en production maraîchère biologique
,A1433,Maraîcher / Maraîchère,Ouvrier maraîcher / Ouvrière maraîchère (code OGR:17506) libelle:Ouvrier maraîcher / Ouvrière maraîchère
,A1433,Maraîcher / Maraîchère,Ouvrier maraîcher / Ouvrière maraîchère de culture légumière (code OGR:17507) libelle:Ouvrier maraîcher / Ouvrière maraîchère de culture légumière
,A1433,Maraîcher / Maraîchère,Ouvrier maraîcher / Ouvrière maraîchère primeuriste (code OGR:17508) libelle:Ouvrier maraîcher / Ouvrière maraîchère primeuriste
,A1433,Maraîcher / Maraîchère,Primeuriste (code OGR:18067) libelle:Primeuriste
,A1433,Maraîcher / Maraîchère,Producteur / Productrice de légumes (code OGR:509466) libelle:Producteur / Productrice de légumes
,A1433,Maraîcher / Maraîchère,Producteur / Productrice de plantes aromatiques (code OGR:18089) libelle:Producteur / Productrice de plantes aromatiques
,A1433,Maraîcher / Maraîchère,Producteur / Productrice de plantes médicinales (code OGR:18091) libelle:Producteur / Productrice de plantes médicinales
,A1433,Maraîcher / Maraîchère,Producteur / Productrice de tomates (code OGR:18224) libelle:Producteur / Productrice de tomates
,A1434,Tabaculteur / Tabacultrice,Cultivateur / Cultivatrice de tabac (code OGR:510380) libelle:Cultivateur / Cultivatrice de tabac
,A1434,Tabaculteur / Tabacultrice,Planteur / Planteuse de tabac (code OGR:17820) libelle:Planteur / Planteuse de tabac
,A1434,Tabaculteur / Tabacultrice,Producteur / Productrice de tabac (code OGR:18097) libelle:Producteur / Productrice de tabac
,A1435,Eleveur / Eleveuse d'animaux de compagnie,Eleveur / Eleveuse de chats (code OGR:14693) libelle:Eleveur / Eleveuse de chats
,A1435,Eleveur / Eleveuse d'animaux de compagnie,Eleveur / Eleveuse de chiens (code OGR:14698) libelle:Eleveur / Eleveuse de chiens
,A1435,Eleveur / Eleveuse d'animaux de compagnie,Garçon / Fille de chenil (code OGR:15189) libelle:Garçon / Fille de chenil
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Agent / Agente de maîtrise d'exploitation agricole (code OGR:509584) libelle:Agent / Agente de maîtrise d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Chef / Cheffe de chantier de travaux agricoles (code OGR:38880) libelle:Chef / Cheffe de chantier de travaux agricoles
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Chef / Cheffe d'équipe d'exploitation agricole (code OGR:12444) libelle:Chef / Cheffe d'équipe d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Chef / Cheffe d'équipe en polyculture élevage (code OGR:12466) libelle:Chef / Cheffe d'équipe en polyculture élevage
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Chef / Cheffe d'exploitation agricole (code OGR:12509) libelle:Chef / Cheffe d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Contremaître / Contremaîtresse agricole (code OGR:13558) libelle:Contremaître / Contremaîtresse agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Contremaître / Contremaîtresse d'exploitation agricole (code OGR:13571) libelle:Contremaître / Contremaîtresse d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Intendant / Intendante d'exploitation agricole (code OGR:16036) libelle:Intendant / Intendante d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Régisseur / Régisseuse d'exploitation agricole (code OGR:18413) libelle:Régisseur / Régisseuse d'exploitation agricole
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Régisseur / Régisseuse en agriculture (code OGR:18421) libelle:Régisseur / Régisseuse en agriculture
,A1436,Conducteur / Conductrice de travaux en entreprise de travaux agricoles,Second / Seconde d'exploitation en polyculture élevage (code OGR:19356) libelle:Second / Seconde d'exploitation en polyculture élevage
,A1437,Champignonniste,Chef / Cheffe de culture champignonniste (code OGR:12114) libelle:Chef / Cheffe de culture champignonniste
,A1437,Champignonniste,Cueilleur / Cueilleuse de champignons (code OGR:509586) libelle:Cueilleur / Cueilleuse de champignons
,A1437,Champignonniste,Cultivateur / Cultivatrice de champignons (code OGR:509585) libelle:Cultivateur / Cultivatrice de champignons
,A1437,Champignonniste,Ouvrier / Ouvrière champignonniste (code OGR:17411) libelle:Ouvrier / Ouvrière champignonniste
,A1437,Champignonniste,Ouvrier / Ouvrière de champignonnière (code OGR:17424) libelle:Ouvrier / Ouvrière de champignonnière
,A1437,Champignonniste,Ramasseur / Ramasseuse de champignons (code OGR:18277) libelle:Ramasseur / Ramasseuse de champignons
,A1437,Champignonniste,Responsable de champignonnière (code OGR:18681) libelle:Responsable de champignonnière
,A1438,Pêcheur / Pêcheuse à pied,Pêcheur / Pêcheuse (code OGR:509597) libelle:Pêcheur / Pêcheuse
,A1438,Pêcheur / Pêcheuse à pied,Pêcheur / Pêcheuse de coquillages (code OGR:509596) libelle:Pêcheur / Pêcheuse de coquillages
,A1439,Eleveur / Eleveuse d'équidés,Anier / Anière (code OGR:10966) libelle:Anier / Anière
,A1439,Eleveur / Eleveuse d'équidés,Eleveur / Eleveuse d'ânes (code OGR:14684) libelle:Eleveur / Eleveuse d'ânes
,A1439,Eleveur / Eleveuse d'équidés,Eleveur / Eleveuse de chevaux (code OGR:14694) libelle:Eleveur / Eleveuse de chevaux
,A1439,Eleveur / Eleveuse d'équidés,Eleveur / Eleveuse de poneys (code OGR:14708) libelle:Eleveur / Eleveuse de poneys
,A1439,Eleveur / Eleveuse d'équidés,Eleveur / Eleveuse de poulains (code OGR:14711) libelle:Eleveur / Eleveuse de poulains
,A1439,Eleveur / Eleveuse d'équidés,Etalonnier / Etalonnière (code OGR:14906) libelle:Etalonnier / Etalonnière
,A1439,Eleveur / Eleveuse d'équidés,Exploitant éleveur / Exploitante éleveuse agricole équins (code OGR:509738) libelle:Exploitant éleveur / Exploitante éleveuse agricole équins
,A1439,Eleveur / Eleveuse d'équidés,Gardian (code OGR:15211) libelle:Gardian
,A1439,Eleveur / Eleveuse d'équidés,Manadier / Manadière (code OGR:16330) libelle:Manadier / Manadière
,A1439,Eleveur / Eleveuse d'équidés,Producteur / Productrice de viande équine (code OGR:18099) libelle:Producteur / Productrice de viande équine
,A1439,Eleveur / Eleveuse d'équidés,Responsable d'élevage équin (code OGR:18904) libelle:Responsable d'élevage équin
,A1441,Pépiniériste,Ouvrier / Ouvrière en production pépinière biologique (code OGR:17496) libelle:Ouvrier / Ouvrière en production pépinière biologique
,A1441,Pépiniériste,Ouvrier / Ouvrière pépiniériste (code OGR:17516) libelle:Ouvrier / Ouvrière pépiniériste
,A1441,Pépiniériste,Pépiniériste viticole (code OGR:17654) libelle:Pépiniériste viticole
,A1441,Pépiniériste,Producteur / Productrice de semences (code OGR:18095) libelle:Producteur / Productrice de semences
,A1441,Pépiniériste,Semencier / Semencière (code OGR:19411) libelle:Semencier / Semencière
,A1442,Eleveur / Eleveuse de lapins,Cuniculiculteur / Cuniculicultrice (code OGR:509867) libelle:Cuniculiculteur / Cuniculicultrice
,A1442,Eleveur / Eleveuse de lapins,Eleveur / Eleveuse de lapins angoras (code OGR:14704) libelle:Eleveur / Eleveuse de lapins angoras
,A1442,Eleveur / Eleveuse de lapins,Eleveur / Eleveuse de lapins ou de volailles (code OGR:14705) libelle:Eleveur / Eleveuse de lapins ou de volailles
,A1442,Eleveur / Eleveuse de lapins,Eleveur(se)-sélectionneur(se) en production de lapins (code OGR:14731) libelle:Eleveur-sélectionneur / Eleveuse-sélectionneuse en production de lapins
,A1442,Eleveur / Eleveuse de lapins,Naisseur / Naisseuse en production de lapins ou de volailles (code OGR:16948) libelle:Naisseur / Naisseuse en production de lapins ou de volailles
,A1442,Eleveur / Eleveuse de lapins,Ouvrier / Ouvrière agricole en production de lapins (code OGR:17392) libelle:Ouvrier / Ouvrière agricole en production de lapins
,A1442,Eleveur / Eleveuse de lapins,Ouvrier / Ouvrière cunicole (lapins) (code OGR:17415) libelle:Ouvrier / Ouvrière cunicole (lapins)
,A1442,Eleveur / Eleveuse de lapins,Ouvrier / Ouvrière d'élevage en production de lapins (code OGR:17466) libelle:Ouvrier / Ouvrière d'élevage en production de lapins
,A1442,Eleveur / Eleveuse de lapins,Responsable d'élevage cunicole (lapins) (code OGR:18901) libelle:Responsable d'élevage cunicole (lapins)
,A1443,Cidrier / Cidrière,Bouilleur / Bouilleuse de cru (code OGR:509977) libelle:Bouilleur / Bouilleuse de cru
,A1443,Cidrier / Cidrière,Ouvrier / Ouvrière de cidrerie (code OGR:17425) libelle:Ouvrier / Ouvrière de cidrerie
,A1444,Aide agricole en production fruitière,Aide agricole en arboriculture (code OGR:10806) libelle:Aide agricole en arboriculture
,A1444,Aide agricole en production fruitière,Aide agricole en viticulture (code OGR:10814) libelle:Aide agricole en viticulture
,A1444,Aide agricole en production fruitière,Aide arboricole (code OGR:10815) libelle:Aide arboricole
,A1444,Aide agricole en production fruitière,Aide familial(e) d'exploitant agricole en viticulture (code OGR:510090) libelle:Aide familial / Aide familiale d'exploitant agricole en viticulture
,A1444,Aide agricole en production fruitière,Aide viticole (code OGR:10862) libelle:Aide viticole
,A1444,Aide agricole en production fruitière,Aide-arboriculteur / Aide-arboricultrice (code OGR:10864) libelle:Aide-arboriculteur / Aide-arboricultrice
,A1444,Aide agricole en production fruitière,Aide-pépiniériste (code OGR:10886) libelle:Aide-pépiniériste
,A1444,Aide agricole en production fruitière,Aide-viticulteur / Aide-viticultrice (code OGR:10900) libelle:Aide-viticulteur / Aide-viticultrice
,A1444,Aide agricole en production fruitière,Ouvrier / Ouvrière arboricole (code OGR:17403) libelle:Ouvrier / Ouvrière arboricole
,A1444,Aide agricole en production fruitière,Ouvrier / Ouvrière en arboriculture (code OGR:17490) libelle:Ouvrier / Ouvrière en arboriculture
,A1444,Aide agricole en production fruitière,Tailleur / Tailleuse de fruitiers (code OGR:38078) libelle:Tailleur / Tailleuse de fruitiers
,A1445,Pêcheur sous-marin / Pêcheuse sous-marine,Corailleur / Corailleuse (code OGR:13727) libelle:Corailleur / Corailleuse
,A1445,Pêcheur sous-marin / Pêcheuse sous-marine,Oursinier / Oursinière (code OGR:17383) libelle:Oursinier / Oursinière
,A1445,Pêcheur sous-marin / Pêcheuse sous-marine,Pêcheur / Pêcheuse en plongée (code OGR:510229) libelle:Pêcheur / Pêcheuse en plongée
,A1445,Pêcheur sous-marin / Pêcheuse sous-marine,Tubiste subaquatique (code OGR:20468) libelle:Tubiste subaquatique
,A1446,Maître / Maîtresse de chai,Chef / Cheffe caviste (code OGR:12008) libelle:Chef / Cheffe caviste
,A1446,Maître / Maîtresse de chai,Chef / Cheffe de cave (code OGR:12080) libelle:Chef / Cheffe de cave
,A1447,Herboriste,Paysan / Paysanne herboriste (code OGR:511799) libelle:Paysan / Paysanne herboriste
,A1447,Herboriste,Phytothérapeute (code OGR:511798) libelle:Phytothérapeute
,A1501,Auxiliaire vétérinaire,Aide-vétérinaire (code OGR:10899) libelle:Aide-vétérinaire
,A1501,Auxiliaire vétérinaire,Auxiliaire de santé animale (code OGR:11449) libelle:Auxiliaire de santé animale
,A1501,Auxiliaire vétérinaire,Auxiliaire de soins aux animaux (code OGR:11450) libelle:Auxiliaire de soins aux animaux
,A1501,Auxiliaire vétérinaire,Auxiliaire de soins vétérinaires (code OGR:11451) libelle:Auxiliaire de soins vétérinaires
,A1501,Auxiliaire vétérinaire,Auxiliaire de vétérinaire (code OGR:11452) libelle:Auxiliaire de vétérinaire
,A1501,Auxiliaire vétérinaire,Auxiliaire Spécialisé / Spécialisée Vétérinaire -ASV- (code OGR:11463) libelle:Auxiliaire Spécialisé / Spécialisée Vétérinaire -ASV-
,A1501,Auxiliaire vétérinaire,Auxiliaire Vétérinaire Qualifié / Qualifiée -AVQ- (code OGR:11465) libelle:Auxiliaire Vétérinaire Qualifié / Qualifiée -AVQ-
,A1502,Maréchal-ferrant / Maréchale-ferrante,Pareur / Pareuse d'onglon (code OGR:17559) libelle:Pareur / Pareuse d'onglon
,A1502,Maréchal-ferrant / Maréchale-ferrante,Pédicure pour bovin (code OGR:17604) libelle:Pédicure pour bovin
,A1503,Toiletteur / Toiletteuse d'animaux,Assistant toiletteur / Assistante toiletteuse (code OGR:11355) libelle:Assistant toiletteur / Assistante toiletteuse
,A1503,Toiletteur / Toiletteuse d'animaux,Baigneur-peigneur / Baigneuse-peigneuse d'animaux (code OGR:11485) libelle:Baigneur-peigneur / Baigneuse-peigneuse d'animaux
,A1503,Toiletteur / Toiletteuse d'animaux,Toiletteur / Toiletteuse canin (code OGR:20348) libelle:Toiletteur / Toiletteuse canin
,A1503,Toiletteur / Toiletteuse d'animaux,Toiletteur / Toiletteuse pour chiens (code OGR:20350) libelle:Toiletteur / Toiletteuse pour chiens
,A1503,Toiletteur / Toiletteuse d'animaux,Tondeur / Tondeuse d'animaux (code OGR:20363) libelle:Tondeur / Tondeuse d'animaux
,A1504,Vétérinaire,Dentiste animalier / Animalière (vétérinaire) (code OGR:509420) libelle:Dentiste animalier / Animalière (vétérinaire)
,A1504,Vétérinaire,Hongreur / Hongreuse (vétérinaire) (code OGR:509423) libelle:Hongreur / Hongreuse (vétérinaire)
,A1504,Vétérinaire,Technicien / Technicienne dentiste équin (code OGR:509425) libelle:Technicien / Technicienne dentiste équin
,A1504,Vétérinaire,Vétérinaire assistant / Vétérinaire assistante (code OGR:20673) libelle:Vétérinaire assistant / Vétérinaire assistante
,A1504,Vétérinaire,Vétérinaire biologiste (code OGR:20674) libelle:Vétérinaire biologiste
,A1504,Vétérinaire,Vétérinaire canin (code OGR:20675) libelle:Vétérinaire canin
,A1504,Vétérinaire,Vétérinaire des armées (code OGR:509422) libelle:Vétérinaire des armées
,A1504,Vétérinaire,Vétérinaire en chef des armées (code OGR:509421) libelle:Vétérinaire en chef des armées
,A1504,Vétérinaire,Vétérinaire équin (code OGR:20678) libelle:Vétérinaire équin
,A1504,Vétérinaire,Vétérinaire militaire (code OGR:509424) libelle:Vétérinaire militaire
,A1504,Vétérinaire,Vétérinaire mixte (code OGR:20679) libelle:Vétérinaire mixte
,A1504,Vétérinaire,Vétérinaire praticien / Vétérinaire praticienne (code OGR:20680) libelle:Vétérinaire praticien / Vétérinaire praticienne
,A1504,Vétérinaire,Vétérinaire rural / Vétérinaire rurale (code OGR:20681) libelle:Vétérinaire rural / Vétérinaire rurale
,A1504,Vétérinaire,Vétérinaire sanitaire (code OGR:20682) libelle:Vétérinaire sanitaire
,A1504,Vétérinaire,Vétérinaire sapeur-pompier / Vétérinaire sapeuse-pompière (code OGR:20683) libelle:Vétérinaire sapeur-pompier / Vétérinaire sapeuse-pompière
,A1506,Soigneur animalier / Soigneuse animalière,Agent animalier / Agente animalière (code OGR:489990) libelle:Agent animalier / Agente animalière
,A1506,Soigneur animalier / Soigneuse animalière,Animalier / Animalière en parc zoologique (code OGR:10968) libelle:Animalier / Animalière en parc zoologique
,A1506,Soigneur animalier / Soigneuse animalière,Soigneur / Soigneuse de ménagerie (code OGR:19445) libelle:Soigneur / Soigneuse de ménagerie
,A1506,Soigneur animalier / Soigneuse animalière,Soigneur / Soigneuse en parc zoologique (code OGR:19448) libelle:Soigneur / Soigneuse en parc zoologique
,A1506,Soigneur animalier / Soigneuse animalière,Soigneur / Soigneuse en pension animale (code OGR:19449) libelle:Soigneur / Soigneuse en pension animale
,A1507,Ostéopathe animalier / Ostéopathe animalière,Ostéopathe équin / Ostéopathe équine (code OGR:405376) libelle:Ostéopathe équin / Ostéopathe équine
,A1508,Dresseur animalier / Dresseuse animalière,Fauconnier / Fauconnière (code OGR:200110) libelle:Fauconnier / Fauconnière
,A1508,Dresseur animalier / Dresseuse animalière,Fauconnier / Fauconnière de l'Armée (code OGR:510631) libelle:Fauconnier / Fauconnière de l'Armée
,A1510,Préparateur / Préparatrice d'équidés,Garçon / Fille de cour d'entraînement de chevaux (code OGR:38730) libelle:Garçon / Fille de cour d'entraînement de chevaux
,A1510,Préparateur / Préparatrice d'équidés,Groom chevaux (code OGR:140928) libelle:Groom chevaux
,A1510,Préparateur / Préparatrice d'équidés,Soigneur / Soigneuse de chevaux (code OGR:19442) libelle:Soigneur / Soigneuse de chevaux
,A1510,Préparateur / Préparatrice d'équidés,Soigneur / Soigneuse d'équidés (code OGR:19447) libelle:Soigneur / Soigneuse d'équidés
,A1511,Gardien / Gardienne d'animaux,Garde d'animaux de compagnie - Pet sitter (code OGR:38815) libelle:Garde d'animaux de compagnie - Pet sitter
,A1511,Gardien / Gardienne d'animaux,Gardien / Gardienne d'animaux de compagnie (code OGR:510368) libelle:Gardien / Gardienne d'animaux de compagnie
,A1511,Gardien / Gardienne d'animaux,Gardien / Gardienne de chenil (code OGR:510367) libelle:Gardien / Gardienne de chenil
,B1101,Artiste Plasticien / Plasticienne,Aquarelliste (code OGR:11101) libelle:Aquarelliste
,B1101,Artiste Plasticien / Plasticienne,Artiste conceptuel / Artiste conceptuelle (code OGR:11154) libelle:Artiste conceptuel / Artiste conceptuelle
,B1101,Artiste Plasticien / Plasticienne,Artiste peintre (code OGR:11158) libelle:Artiste peintre
,B1101,Artiste Plasticien / Plasticienne,Artiste peintre à l'aérographe (code OGR:11159) libelle:Artiste peintre à l'aérographe
,B1101,Artiste Plasticien / Plasticienne,Artiste peintre décorateur / Artiste peintre décoratrice (code OGR:11160) libelle:Artiste peintre décorateur / Artiste peintre décoratrice
,B1101,Artiste Plasticien / Plasticienne,Artiste sérigraphe (code OGR:11162) libelle:Artiste sérigraphe
,B1101,Artiste Plasticien / Plasticienne,Artiste sonore (code OGR:11163) libelle:Artiste sonore
,B1101,Artiste Plasticien / Plasticienne,Calligraphe (code OGR:11656) libelle:Calligraphe
,B1101,Artiste Plasticien / Plasticienne,Créateur / Créatrice en arts plastiques (code OGR:13837) libelle:Créateur / Créatrice en arts plastiques
,B1101,Artiste Plasticien / Plasticienne,Fresquiste (code OGR:510802) libelle:Fresquiste
,B1101,Artiste Plasticien / Plasticienne,Lithographe (code OGR:16201) libelle:Lithographe
,B1101,Artiste Plasticien / Plasticienne,Pastelliste (code OGR:17570) libelle:Pastelliste
,B1101,Artiste Plasticien / Plasticienne,Peintre animalier / Peintre animalière (code OGR:17611) libelle:Peintre animalier / Peintre animalière
,B1101,Artiste Plasticien / Plasticienne,Peintre cartonnier / Peintre cartonnière (code OGR:17615) libelle:Peintre cartonnier / Peintre cartonnière
,B1101,Artiste Plasticien / Plasticienne,Peintre d'art (code OGR:17616) libelle:Peintre d'art
,B1101,Artiste Plasticien / Plasticienne,Peintre en fresque (code OGR:17623) libelle:Peintre en fresque
,B1101,Artiste Plasticien / Plasticienne,Peintre en trompe-l'œil (code OGR:17627) libelle:Peintre en trompe-l'œil
,B1101,Artiste Plasticien / Plasticienne,Peintre lithographe (code OGR:17635) libelle:Peintre lithographe
,B1101,Artiste Plasticien / Plasticienne,Peintre mosaïste (code OGR:17636) libelle:Peintre mosaïste
,B1101,Artiste Plasticien / Plasticienne,Peintre paysagiste (code OGR:17637) libelle:Peintre paysagiste
,B1101,Artiste Plasticien / Plasticienne,Performeur / Performeuse (code OGR:17661) libelle:Performeur / Performeuse
,B1101,Artiste Plasticien / Plasticienne,Plasticien / Plasticienne (code OGR:17823) libelle:Plasticien / Plasticienne
,B1101,Artiste Plasticien / Plasticienne,Portraitiste (code OGR:17900) libelle:Portraitiste
,B1101,Artiste Plasticien / Plasticienne,Sculpteur / Sculptrice (code OGR:19335) libelle:Sculpteur / Sculptrice
,B1101,Artiste Plasticien / Plasticienne,Sculpteur / Sculptrice statuaire (code OGR:19340) libelle:Sculpteur / Sculptrice statuaire
,B1101,Artiste Plasticien / Plasticienne,Sculpteur animalier / Sculptrice animalière (code OGR:19336) libelle:Sculpteur animalier / Sculptrice animalière
,B1101,Artiste Plasticien / Plasticienne,Sculpteur-médailleur / Sculptrice-médailleuse (code OGR:19344) libelle:Sculpteur-médailleur / Sculptrice-médailleuse
,B1101,Artiste Plasticien / Plasticienne,Sculpteur-modeleur / Sculptrice-modeleuse (code OGR:19345) libelle:Sculpteur-modeleur / Sculptrice-modeleuse
,B1102,Mosaïste d'art,Mosaïste (code OGR:16900) libelle:Mosaïste
,B1103,Sculpteur / Sculptrice ornemaniste sur pierre,Sculpteur / Sculptrice ornemaniste (code OGR:19338) libelle:Sculpteur / Sculptrice ornemaniste
,B1103,Sculpteur / Sculptrice ornemaniste sur pierre,Sculpteur / Sculptrice sur pierre (code OGR:405336) libelle:Sculpteur / Sculptrice sur pierre
,B1201,Céramiste,Céramiste concepteur / Céramiste conceptrice (code OGR:11723) libelle:Céramiste concepteur / Céramiste conceptrice
,B1201,Céramiste,Céramiste d'art (code OGR:11724) libelle:Céramiste d'art
,B1201,Céramiste,Céramiste praticien / Céramiste praticienne (code OGR:11725) libelle:Céramiste praticien / Céramiste praticienne
,B1201,Céramiste,Garnisseur / Garnisseuse en céramique (code OGR:15238) libelle:Garnisseur / Garnisseuse en céramique
,B1201,Céramiste,Modeleur sculpteur / Modeleuse sculptrice en céramique (code OGR:16700) libelle:Modeleur sculpteur / Modeleuse sculptrice en céramique
,B1201,Céramiste,Opérateur / Opératrice en restauration de céramique (code OGR:17214) libelle:Opérateur / Opératrice en restauration de céramique
,B1201,Céramiste,Porcelainier / Porcelainière d'art (code OGR:510088) libelle:Porcelainier / Porcelainière d'art
,B1201,Céramiste,Potier / Potière (code OGR:17953) libelle:Potier / Potière
,B1201,Céramiste,Potier / Potière en réfractaire (code OGR:17954) libelle:Potier / Potière en réfractaire
,B1201,Céramiste,Restaurateur / Restauratrice de céramique (code OGR:19217) libelle:Restaurateur / Restauratrice de céramique
,B1201,Céramiste,Santonnier / Santonnière (code OGR:19305) libelle:Santonnier / Santonnière
,B1201,Céramiste,Tourneur / Tourneuse en poterie (code OGR:20375) libelle:Tourneur / Tourneuse en poterie
,B1301,Etalagiste,Décorateur / Décoratrice étalagiste (code OGR:13906) libelle:Décorateur / Décoratrice étalagiste
,B1301,Etalagiste,Etalagiste décorateur / Etalagiste décoratrice (code OGR:14897) libelle:Etalagiste décorateur / Etalagiste décoratrice
,B1301,Etalagiste,Etalagiste en articles de luxe (code OGR:14898) libelle:Etalagiste en articles de luxe
,B1301,Etalagiste,Etalagiste en bijouterie (code OGR:14899) libelle:Etalagiste en bijouterie
,B1301,Etalagiste,Etalagiste en chaussures (code OGR:14900) libelle:Etalagiste en chaussures
,B1301,Etalagiste,Etalagiste en maroquinerie (code OGR:14901) libelle:Etalagiste en maroquinerie
,B1301,Etalagiste,Etalagiste en parfumerie (code OGR:14902) libelle:Etalagiste en parfumerie
,B1301,Etalagiste,Etalagiste en prêt-à-porter (code OGR:14903) libelle:Etalagiste en prêt-à-porter
,B1301,Etalagiste,Scénographe produits (code OGR:19320) libelle:Scénographe produits
,B1302,Décorateur / Décoratrice d'objets d'art,Argenteur / Argenteuse sur feuille (code OGR:11138) libelle:Argenteur / Argenteuse sur feuille
,B1302,Décorateur / Décoratrice d'objets d'art,Argenteur / Argenteuse sur verre ou cristal (code OGR:11139) libelle:Argenteur / Argenteuse sur verre ou cristal
,B1302,Décorateur / Décoratrice d'objets d'art,Décorateur / Décoratrice en verrerie (code OGR:13904) libelle:Décorateur / Décoratrice en verrerie
,B1302,Décorateur / Décoratrice d'objets d'art,Décorateur / Décoratrice sur porcelaine (code OGR:510784) libelle:Décorateur / Décoratrice sur porcelaine
,B1302,Décorateur / Décoratrice d'objets d'art,Décorateur / Décoratrice sur verre (code OGR:13910) libelle:Décorateur / Décoratrice sur verre
,B1302,Décorateur / Décoratrice d'objets d'art,Doreur / Doreuse d'art (code OGR:14521) libelle:Doreur / Doreuse d'art
,B1302,Décorateur / Décoratrice d'objets d'art,Doreur / Doreuse ornemaniste (code OGR:14522) libelle:Doreur / Doreuse ornemaniste
,B1302,Décorateur / Décoratrice d'objets d'art,Doreur / Doreuse sur tranche (code OGR:14524) libelle:Doreur / Doreuse sur tranche
,B1302,Décorateur / Décoratrice d'objets d'art,Emailleur / Emailleuse d'art (code OGR:14735) libelle:Emailleur / Emailleuse d'art
,B1302,Décorateur / Décoratrice d'objets d'art,Emailleur / Emailleuse sur verre (code OGR:14739) libelle:Emailleur / Emailleuse sur verre
,B1302,Décorateur / Décoratrice d'objets d'art,Fileur-étireur / Fileuse-étireuse à la main (code OGR:15085) libelle:Fileur-étireur / Fileuse-étireuse à la main
,B1302,Décorateur / Décoratrice d'objets d'art,Finisseur / Finisseuse d'art (code OGR:15087) libelle:Finisseur / Finisseuse d'art
,B1302,Décorateur / Décoratrice d'objets d'art,Finisseur(se)-décorateur(trice) d'objets d'art et artisanaux (code OGR:15091) libelle:Finisseur-décorateur / Finisseuse-décoratrice d'objets d'art et artisanaux
,B1302,Décorateur / Décoratrice d'objets d'art,Imprimeur / Imprimeuse papier peint à la planche (code OGR:15523) libelle:Imprimeur / Imprimeuse papier peint à la planche
,B1302,Décorateur / Décoratrice d'objets d'art,Laqueur / Laqueuse sur bois (code OGR:16160) libelle:Laqueur / Laqueuse sur bois
,B1302,Décorateur / Décoratrice d'objets d'art,Laqueur-décorateur / Laqueuse-décoratrice (code OGR:16161) libelle:Laqueur-décorateur / Laqueuse-décoratrice
,B1302,Décorateur / Décoratrice d'objets d'art,Laqueur-doreur / Laqueuse-doreuse (code OGR:16162) libelle:Laqueur-doreur / Laqueuse-doreuse
,B1302,Décorateur / Décoratrice d'objets d'art,Ouvrier / Ouvrière de décoration à la main (code OGR:17428) libelle:Ouvrier / Ouvrière de décoration à la main
,B1302,Décorateur / Décoratrice d'objets d'art,Patineur / Patineuse sur bois à la main (code OGR:17574) libelle:Patineur / Patineuse sur bois à la main
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre à la main sur verre (code OGR:17609) libelle:Peintre à la main sur verre
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre finisseur / Peintre finisseuse à la main (code OGR:17631) libelle:Peintre finisseur / Peintre finisseuse à la main
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre sur céramique (code OGR:17644) libelle:Peintre sur céramique
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre sur soie (code OGR:17646) libelle:Peintre sur soie
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre-fileur(se)-décorateur(trice) en céramique (code OGR:17650) libelle:Peintre-fileur-décorateur / Peintre-fileuse-décoratrice en céramique
,B1302,Décorateur / Décoratrice d'objets d'art,Peintre-fileur(se)-incrustateur(trice) à la main (code OGR:17651) libelle:Peintre-fileur-incrustateur / Peintre-fileuse-incrustatrice à la main
,B1302,Décorateur / Décoratrice d'objets d'art,Ponceur-vernisseur / Ponceuse-vernisseuse à la main (code OGR:17882) libelle:Ponceur-vernisseur / Ponceuse-vernisseuse à la main
